# raw CPAP telemetry
# telem on
T,1081017,8.15,-1.55,19140
T,1081037,8.14,-1.69,19141
T,1081057,8.09,-1.77,19152
T,1081077,8.17,-1.46,19142
T,1081097,8.12,-1.38,19154
T,1081117,8.08,-0.93,19154
T,1081137,8.16,-0.65,19143
T,1081157,8.21,-0.06,19141
T,1081177,8.15,-0.39,19143
T,1081197,8.04,-0.20,19159
T,1081217,8.15,-0.30,19147
T,1081237,8.09,-0.51,19155
T,1081257,8.14,-0.49,19150
T,1081277,8.11,-0.73,19147
T,1081297,8.05,-0.61,19157
T,1081317,8.17,-0.88,19144
T,1081337,8.13,-0.91,19147
T,1081357,8.09,-0.85,19154
T,1081377,8.13,-0.74,19150
T,1081397,8.11,-0.34,19150
T,1081417,8.19,-0.27,19144
T,1081437,8.10,-0.02,19147
T,1081457,8.28,-0.15,19130
T,1081477,8.19,-0.73,19128
T,1081497,8.31,-1.52,19106
T,1081517,8.34,-2.52,19092
T,1081537,8.35,-3.48,19086
T,1081557,8.24,-3.46,19091
T,1081577,8.29,-3.42,19078
T,1081597,8.26,-3.69,19076
T,1081617,8.27,-3.63,19070
T,1081637,8.25,-3.87,19063
T,1081657,8.28,-4.13,19053
T,1081677,8.20,-4.30,19063
T,1081697,8.18,-4.47,19052
T,1081717,8.19,-4.70,19053
T,1081737,8.18,-3.70,19059
T,1081757,8.08,-3.71,19056
T,1081777,8.12,-4.01,19057
T,1081797,8.15,-3.88,19053
T,1081817,8.10,-3.88,19054
T,1081837,8.15,-3.75,19055
T,1081857,8.11,-3.95,19056
T,1081877,8.14,-3.56,19061
T,1081897,7.97,-3.08,19079
T,1081917,8.05,-2.99,19072
T,1081937,7.95,-2.64,19094
T,1081957,7.99,-2.05,19095
T,1081977,7.94,-1.03,19107
T,1081997,7.93,-0.71,19109
T,1082017,7.88,-0.13,19129
T,1082037,8.03,0.10,19115
T,1082057,7.95,0.34,19132
T,1082077,8.03,0.62,19129
T,1082097,7.81,0.90,19156
T,1082117,7.89,1.22,19162
T,1082137,7.88,1.41,19174
T,1082157,7.94,1.31,19174
T,1082177,7.98,1.59,19176
T,1082197,7.95,1.85,19183
T,1082217,7.99,2.00,19190
T,1082237,8.04,2.12,19185
T,1082257,7.99,1.90,19191
T,1082277,7.97,1.89,19197
T,1082297,8.08,1.61,19192
T,1082317,8.06,1.37,19195
T,1082337,8.06,1.14,19198
T,1082357,8.01,1.02,19204
T,1082377,8.03,0.96,19203
T,1082397,8.09,1.00,19200
T,1082417,8.13,1.34,19198
T,1082437,8.10,0.85,19194
T,1082457,8.09,1.14,19204
T,1082477,8.11,1.23,19205
T,1082497,8.12,1.04,19198
T,1082517,8.11,0.76,19199
T,1082537,8.04,0.42,19209
